# Wordlist

# DATA
ID	DOCULECT	CONCEPT	SEGMENTS	FORM	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
4251	Catuquina	snore	n ɨ̃a	nɨ̃a-	4 7	AX	NI	7	7.N.C 7.I.V	2.0 1.5	nɨ̃a	0	5471
4749	Chacobo	snore	r a s k a	raska-	5 7 3 1 7	AXMBZ	RASKA	9	9.R.C 9.A.V 9.S.c 9.K.C 9.A.V	2.0 1.5 1.1 1.75 0.8	raska	0	5470
5460	ShipiboConibo	snore	r ã ṣ̌ i t i	rãṣ̌iti	5 7 3 7 1 7	AXBYBZ	RASITI	38	38.R.C 38.A.V 38.S.C 38.I.V 38.T.C 38.I.V	2.0 1.5 1.75 1.3 1.75 0.8	rãṣ̌iti	0	5470
6118	Yaminahua	snore	r ɨ̃ a ṣ̌ _ i k i	rɨ̃-aṣ̌_iki	5 7 7 3 9 7 1 7	AXYN_XBZ	RIAS_IKI	41	41.R.C 41.I.V 41.A.V 41.S.c 41._._ 41.I.V 41.K.C 41.I.V	2.0 1.5 1.3 0.8 0.0 1.5 1.75 0.8	rɨ̃aṣ̌_iki	0	5481
6943	Amahuaca	snore	n úa n h í	núanhí	4 7 4 3 7	AXMBZ	NYNHI	1	1.N.C 1.Y.V 1.N.c 1.H.C 1.I.V	2.0 1.5 1.1 1.75 0.8	núanhí	0	5469
7263	Capanahua	snore	n ea n h i h q ui	neanhihqui	4 7 4 3 7 3 1 7	AXMBYMBZ	NENHIHKY	5	5.N.C 5.E.V 5.N.c 5.H.C 5.I.V 5.H.c 5.K.C 5.Y.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	neanhihqui	0	5469
8992	Chipaya	snore	x̣ o r a n š	x̣oran-š	3 7 5 7 4 3	AXBYLN	GURANS	10	10.G.C 10.U.V 10.R.C 10.A.V 10.N.c 10.S.c	2.0 1.5 1.75 1.3 1.1 0.8	x̣oranš	0	5473
8993	Moseten	snore	k h œ 'r i	khœ'ri	1 3 7 5 7	ACXBZ	KHURI	26	26.K.C 26.H.C 26.U.V 26.R.C 26.I.V	2.0 1.5 1.5 1.75 0.8	khœ'ri	0	5478
8994	Movima	snore	ɬ o r o ɗ o n̉	ɬoro-ɗon̉	5 7 5 7 1 7 4	AXBYBYN	LURUTUN	27	27.L.C 27.U.V 27.R.C 27.U.V 27.T.C 27.U.V 27.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ɬoroɗon̉	0	5479
10112	Matses	snore	s o d q ue	sodque	3 7 1 1 7	AXMBZ	SUTKY	21	21.S.C 21.U.V 21.T.c 21.K.C 21.Y.V	2.0 1.5 1.1 1.75 0.8	sodque	0	5476
10635	Sharanahua	snore	n uai n q ui	nuainqui	4 7 4 1 7	AXMBZ	NYNKY	37	37.N.C 37.Y.V 37.N.c 37.K.C 37.Y.V	2.0 1.5 1.1 1.75 0.8	nuainqui	0	5469
11283	Kakataibo	snore	k a r a x k i t i	karaxkiti	1 7 5 7 3 1 7 1 7	AXBYMBYBZ	KARAGKITI	17	17.K.C 17.A.V 17.R.C 17.A.V 17.G.c 17.K.C 17.I.V 17.T.C 17.I.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	karaxkiti	0	5470
11708	Isconahua	snore	n o h r oi n _ i k i	nohroin_iki	4 7 3 5 7 4 9 7 1 7	AXBCYN_XBZ	NUHRUN_IKI	15	15.N.C 15.U.V 15.H.C 15.R.C 15.U.V 15.N.c 15._._ 15.I.V 15.K.C 15.I.V	2.0 1.5 1.75 1.5 1.3 0.8 0.0 1.5 1.75 0.8	nohroin_iki	0	5475
#
6952	Amahuaca	soak (verb)	m u c h áá q ui n	muchááquin	4 7 1 3 7 1 7 4	AXBCYBYN	MYCHAKYN	1	1.M.C 1.Y.V 1.C.C 1.H.C 1.A.V 1.K.C 1.Y.V 1.N.c	2.0 1.5 1.75 1.5 1.3 1.75 1.3 0.8	muchááquin	0	5482
7224	Capanahua	soak (verb)	m e h c h á j a q ui n	mehchájaquin	4 7 3 1 3 7 6 7 1 7 4	AXMBCYBYBYN	MEHCHAJAKYN	5	5.M.C 5.E.V 5.H.c 5.C.C 5.H.C 5.A.V 5.J.C 5.A.V 5.K.C 5.Y.V 5.N.c	2.0 1.5 1.1 1.75 1.5 1.3 1.75 1.3 1.75 1.3 0.8	mehchájaquin	0	5482
#
1385	Araona	soft	p e n a p e n a	pena-pena	1 7 4 7 1 7 4 7	AXBYBYBZ	PENAPENA	2	2.P.C 2.E.V 2.N.C 2.A.V 2.P.C 2.E.V 2.N.C 2.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	penapena	0	5484
1386	Araona	soft	s e m i h i	semihi	3 7 4 7 3 7	AXBYBZ	SEMIHI	2	2.S.C 2.E.V 2.M.C 2.I.V 2.H.C 2.I.V	2.0 1.5 1.75 1.3 1.75 0.8	semihi	0	5494
1909	Cavinena	soft	š a b i d a	šabi-da	3 7 1 7 1 7	AXBYBZ	SAPITA	8	8.S.C 8.A.V 8.P.C 8.I.V 8.T.C 8.A.V	2.0 1.5 1.75 1.3 1.75 0.8	šabida	0	5486
2482	EseEjja	soft	'p o	-'po	1 7	AX	PU	13	13.P.C 13.U.V	2.0 1.5	'po	0	5487
2483	EseEjja	soft	t o n a	-tona	1 7 4 7	AXBZ	TUNA	13	13.T.C 13.U.V 13.N.C 13.A.V	2.0 1.5 1.75 0.8	tona	0	5496
2484	EseEjja	soft	š a h o	-šaho	3 7 3 7	AXBZ	SAHU	13	13.S.C 13.A.V 13.H.C 13.U.V	2.0 1.5 1.75 0.8	šaho	0	5500
2945	HuarayoEseEjja	soft	k ia n o m a	kia-noma	1 7 4 7 4 7	AXBYBZ	KINUMA	14	14.K.C 14.I.V 14.N.C 14.U.V 14.M.C 14.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kianoma	0	5489
2946	HuarayoEseEjja	soft	k ia p o ʔ i	kia-poʔi	1 7 1 7 1 7	AXBYBZ	KIPUHI	14	14.K.C 14.I.V 14.P.C 14.U.V 14.H.C 14.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kiapoʔi	0	5497
3513	Tacana	soft	n o c̷ a d a	noc̷a-da	4 7 1 7 1 7	AXBYBZ	NUCATA	39	39.N.C 39.U.V 39.C.C 39.A.V 39.T.C 39.A.V	2.0 1.5 1.75 1.3 1.75 0.8	noc̷ada	0	5493
3514	Tacana	soft	ð o r e	ðore-	3 7 5 7	AXBZ	DURE	39	39.D.C 39.U.V 39.R.C 39.E.V	2.0 1.5 1.75 0.8	ðore	0	5499
4012	Cashibo	soft	β a č u	βaču	3 7 2 7	AXBZ	BACY	6	6.B.C 6.A.V 6.C.C 6.Y.V	2.0 1.5 1.75 0.8	βaču	0	5485
4500	Catuquina	soft	w a ṣ̌ o	waṣ̌o	6 7 3 7	AXBZ	WASU	7	7.W.C 7.A.V 7.S.C 7.U.V	2.0 1.5 1.75 0.8	waṣ̌o	0	5485
5043	Chacobo	soft	p ayo	payo	1 7	AX	PA	9	9.P.C 9.A.V	2.0 1.5	payo	0	5487
5044	Chacobo	soft	m i r o	miro	4 7 5 7	AXBZ	MIRU	9	9.M.C 9.I.V 9.R.C 9.U.V	2.0 1.5 1.75 0.8	miro	0	5495
5815	ShipiboConibo	soft	β a k a	βaka	3 7 1 7	AXBZ	BAKA	38	38.B.C 38.A.V 38.K.C 38.A.V	2.0 1.5 1.75 0.8	βaka	0	5485
5816	ShipiboConibo	soft	w a č o	wačo	6 7 2 7	AXBZ	WACU	38	38.W.C 38.A.V 38.C.C 38.U.V	2.0 1.5 1.75 0.8	wačo	0	5485
5817	ShipiboConibo	soft	p a č i	pači	1 7 2 7	AXBZ	PACI	38	38.P.C 38.A.V 38.C.C 38.I.V	2.0 1.5 1.75 0.8	pači	0	5487
5818	ShipiboConibo	soft	yɨ̃ k ɨ̃	yɨ̃kɨ̃	7 1 7	XBZ	YKI	38	38.Y.V 38.K.C 38.I.V	1.5 1.75 0.8	yɨ̃kɨ̃	0	5501
6408	Yaminahua	soft	p a č i	pači	1 7 2 7	AXBZ	PACI	41	41.P.C 41.A.V 41.C.C 41.I.V	2.0 1.5 1.75 0.8	pači	0	5487
6920	Amahuaca	soft	t á n ya n	tányan	1 7 4 7 4	AXBYN	TANYN	1	1.T.C 1.A.V 1.N.C 1.Y.V 1.N.c	2.0 1.5 1.75 1.3 0.8	tányan	0	5483
7085	Capanahua	soft	c h oyo	choyo	1 3 7	ACX	CHU	5	5.C.C 5.H.C 5.U.V	2.0 1.5 1.5	choyo	0	5485
8995	Chipaya	soft	ḳ o ɲ a	ḳoɲa	1 7 4 7	AXBZ	KUNA	10	10.K.C 10.U.V 10.N.C 10.A.V	2.0 1.5 1.75 0.8	ḳoɲa	0	5488
8996	Moseten	soft	p i 'c̷ œ k i	pi'c̷œki	1 7 1 7 1 7	AXBYBZ	PICUKI	26	26.P.C 26.I.V 26.C.C 26.U.V 26.K.C 26.I.V	2.0 1.5 1.75 1.3 1.75 0.8	pi'c̷œki	0	5490
8997	Moseten	soft	p i 'c̷ œi	pi'c̷œi	1 7 1 7	AXBZ	PICU	26	26.P.C 26.I.V 26.C.C 26.U.V	2.0 1.5 1.75 0.8	pi'c̷œi	0	5490
8998	Movima	soft	h u s au n i	hu-sau-ni	3 7 3 7 4 7	AXBYBZ	HYSANI	27	27.H.C 27.Y.V 27.S.C 27.A.V 27.N.C 27.I.V	2.0 1.5 1.75 1.3 1.75 0.8	husauni	0	5491
10113	Matses	soft	p a c h i	pachi	1 7 1 3 7	AXBCZ	PACHI	21	21.P.C 21.A.V 21.C.C 21.H.C 21.I.V	2.0 1.5 1.75 1.5 0.8	pachi	0	5487
10114	Matses	soft	p a d i s h	padish	1 7 1 7 3 3	AXBYLN	PATISH	21	21.P.C 21.A.V 21.T.C 21.I.V 21.S.c 21.H.c	2.0 1.5 1.75 1.3 1.1 0.8	padish	0	5498
10636	Sharanahua	soft	f u p i	fupi	3 7 1 7	AXBZ	BYPI	37	37.B.C 37.Y.V 37.P.C 37.I.V	2.0 1.5 1.75 0.8	fupi	0	5492
10637	Sharanahua	soft	p a c h i	pachi	1 7 1 3 7	AXBCZ	PACHI	37	37.P.C 37.A.V 37.C.C 37.H.C 37.I.V	2.0 1.5 1.75 1.5 0.8	pachi	0	5487
11284	Kakataibo	soft	b a c h u	bachu	1 7 1 3 7	AXBCZ	PACHY	17	17.P.C 17.A.V 17.C.C 17.H.C 17.Y.V	2.0 1.5 1.75 1.5 0.8	bachu	0	5487
11709	Isconahua	soft	w a c h o	wacho	6 7 1 3 7	AXBCZ	WACHU	15	15.W.C 15.A.V 15.C.C 15.H.C 15.U.V	2.0 1.5 1.75 1.5 0.8	wacho	0	5485
#
6720	Amahuaca	some	t ú x u	túxu	1 7 3 7	AXBZ	TYGY	1	1.T.C 1.Y.V 1.G.C 1.Y.V	2.0 1.5 1.75 0.8	túxu	0	5502
7058	Capanahua	some	c ai b o	caibo	1 7 1 7	AXBZ	CAPU	5	5.C.C 5.A.V 5.P.C 5.U.V	2.0 1.5 1.75 0.8	caibo	0	5503
8999	Chipaya	some	c̷ʰ ii _ ḳʰ a ṣ̌	c̷ʰii_ḳʰaṣ̌	1 7 9 1 7 3	AX_AXN	CI_KAS	10	10.C.C 10.I.V 10._._ 10.K.C 10.A.V 10.S.c	2.0 1.5 0.0 2.0 1.5 0.8	c̷ʰii_ḳʰaṣ̌	0	5504
9000	Moseten	some	m i 'k i	mi'ki	4 7 1 7	AXBZ	MIKI	26	26.M.C 26.I.V 26.K.C 26.I.V	2.0 1.5 1.75 0.8	mi'ki	1	5506
9001	Movima	some	k a k a r a	kaka-ra	1 7 1 7 5 7	AXBYBZ	KAKARA	27	27.K.C 27.A.V 27.K.C 27.A.V 27.R.C 27.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kakara	0	5507
10115	Matses	some	u t s i u t s i	utsi-utsi	7 1 3 7 7 1 3 7	XBCYYBCZ	YTSIYTSI	21	21.Y.V 21.T.C 21.S.C 21.I.V 21.Y.V 21.T.C 21.S.C 21.I.V	1.5 1.75 1.5 1.3 1.3 1.75 1.5 0.8	utsiutsi	0	5505
10256	Matses	some	a b e n t s e a b e n t s e c	abentse-abentsec	7 1 7 4 1 3 7 7 1 7 4 1 3 7 1	XBYMBCYYBYMBCYN	APENTSEAPENTSEC	21	21.A.V 21.P.C 21.E.V 21.N.c 21.T.C 21.S.C 21.E.V 21.A.V 21.P.C 21.E.V 21.N.c 21.T.C 21.S.C 21.E.V 21.C.c	1.5 1.75 1.3 1.1 1.75 1.5 1.3 1.3 1.75 1.3 1.1 1.75 1.5 1.3 0.8	abentseabentsec	0	5509
10812	Sharanahua	some	a h ua r a	ahuara	7 3 7 5 7	XBYBZ	AHYRA	37	37.A.V 37.H.C 37.Y.V 37.R.C 37.A.V	1.5 1.75 1.3 1.75 0.8	ahuara	0	5508
#
7017	Capanahua	song	b e h ua	behua	1 7 3 7	AXBZ	PEHY	5	5.P.C 5.E.V 5.H.C 5.Y.V	2.0 1.5 1.75 0.8	behua	0	5510
#
3	Maxuruna	soul	n u n t s c h u s i n	nuntschusin	4 7 4 1 3 1 3 7 3 7 4	AXMBYBCYBYN	NYNTSCHYSIN	22	22.N.C 22.Y.V 22.N.c 22.T.C 22.S.V 22.C.C 22.H.C 22.Y.V 22.S.C 22.I.V 22.N.c	2.0 1.5 1.1 1.75 1.3 1.75 1.5 1.3 1.75 1.3 0.8	nuntschusin	0	5520
539	Sapibokona	soul	ei n i s u	einisu	7 4 7 3 7	XBYBZ	ENISY	35	35.E.V 35.N.C 35.I.V 35.S.C 35.Y.V	1.5 1.75 1.3 1.75 0.8	einisu	0	5514
1403	Araona	soul	n i m e	nime	4 7 4 7	AXBZ	NIME	2	2.N.C 2.I.V 2.M.C 2.E.V	2.0 1.5 1.75 0.8	nime	0	5511
1923	Cavinena	soul	ya t a n a n a	yatanana	7 1 7 4 7 4 7	XBYBYBZ	YTANANA	8	8.Y.V 8.T.C 8.A.V 8.N.C 8.A.V 8.N.C 8.A.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	yatanana	0	5515
2502	EseEjja	soul	i n i n e	inine-	7 4 7 4 7	XBYBZ	ININE	13	13.I.V 13.N.C 13.I.V 13.N.C 13.E.V	1.5 1.75 1.3 1.75 0.8	inine	0	5518
2503	EseEjja	soul	e kʷ i k ia	e-kʷikia	7 1 7 1 7	XBYBZ	EKIKI	13	13.E.V 13.K.C 13.I.V 13.K.C 13.I.V	1.5 1.75 1.3 1.75 0.8	ekʷikia	0	5527
2961	HuarayoEseEjja	soul	e š a w a	e-šawa	7 3 7 6 7	XBYBZ	ESAWA	14	14.E.V 14.S.C 14.A.V 14.W.C 14.A.V	1.5 1.75 1.3 1.75 0.8	ešawa	0	5519
3534	Tacana	soul	e n i ď̶ o	e-niď̶o	7 4 7 0 7	XBYBZ	ENI0U	39	39.E.V 39.N.C 39.I.V 39.0.C 39.U.V	1.5 1.75 1.3 1.75 0.8	eniď̶o	0	5514
3535	Tacana	soul	e n i m e	e-nime	7 4 7 4 7	XBYBZ	ENIME	39	39.E.V 39.N.C 39.I.V 39.M.C 39.E.V	1.5 1.75 1.3 1.75 0.8	enime	0	5511
4024	Cashibo	soul	β ɨ r u _ ɲ u 'š ĩ	βɨru_ɲu'šĩ	3 7 5 7 9 4 7 3 7	AXBZ_AXBZ	BIRY_NYSI	6	6.B.C 6.I.V 6.R.C 6.Y.V 6._._ 6.N.C 6.Y.V 6.S.C 6.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	βɨru_ɲu'šĩ	0	5513
4514	Catuquina	soul	yo č ĩ	yočĩ	7 2 7	XBZ	YCI	7	7.Y.V 7.C.C 7.I.V	1.5 1.75 0.8	yočĩ	0	5514
5064	Chacobo	soul	š i n a n a	šinana	3 7 4 7 4 7	AXBYBZ	SINANA	9	9.S.C 9.I.V 9.N.C 9.A.V 9.N.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	šinana	0	5516
5839	ShipiboConibo	soul	k aya	kaya	1 7	AX	KA	38	38.K.C 38.A.V	2.0 1.5	kaya	0	5512
5840	ShipiboConibo	soul	yo š ĩ	yošĩ	7 3 7	XBZ	YSI	38	38.Y.V 38.S.C 38.I.V	1.5 1.75 0.8	yošĩ	0	5514
6421	Yaminahua	soul	yõ š ĩ	yõšĩ	7 3 7	XBZ	YSI	41	41.Y.V 41.S.C 41.I.V	1.5 1.75 0.8	yõšĩ	0	5514
7071	Capanahua	soul	c aya	caya	1 7	AX	CA	5	5.C.C 5.A.V	2.0 1.5	caya	0	5512
7729	Matis	soul	t s u s i n	tsusin	1 3 7 3 7 4	ACXBYN	TSYSIN	20	20.T.C 20.S.C 20.Y.V 20.S.C 20.I.V 20.N.c	2.0 1.5 1.5 1.75 1.3 0.8	tsusin	0	5520
9002	Chipaya	soul	k u š	kuš-	1 7 3	AXN	KYS	10	10.K.C 10.Y.V 10.S.c	2.0 1.5 0.8	kuš	0	5517
9003	Chipaya	soul	a l m a	alma	7 5 4 7	XMBZ	ALMA	10	10.A.V 10.L.c 10.M.C 10.A.V	1.5 1.1 1.75 0.8	alma	0	5526
9004	Moseten	soul	c̷ aa 's i	c̷aa'si	1 7 3 7	AXBZ	CASI	26	26.C.C 26.A.V 26.S.C 26.I.V	2.0 1.5 1.75 0.8	c̷aa'si	0	5522
9005	Movima	soul	ɓ au r a w a w a	ɓau-ra-wawa	1 7 5 7 6 7 6 7	AXBYBYBZ	PARAWAWA	27	27.P.C 27.A.V 27.R.C 27.A.V 27.W.C 27.A.V 27.W.C 27.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ɓaurawawa	0	5523
9373	Poyanawa	soul	i ü x ĩ	iüxĩ	7 7 3 7	XYBZ	IYGI	31	31.I.V 31.Y.V 31.G.C 31.I.V	1.5 1.3 1.75 0.8	iüxĩ	0	5524
9498	Tutxiunaua	soul	iu c h i m	iuchim	7 1 3 7 4	XBCYN	ICHIM	40	40.I.V 40.C.C 40.H.C 40.I.V 40.M.c	1.5 1.75 1.5 1.3 0.8	iuchim	0	5525
10116	Matses	soul	m aya n	mayan	4 7 4	AXN	MAN	21	21.M.C 21.A.V 21.N.c	2.0 1.5 0.8	mayan	0	5521
10638	Sharanahua	soul	yo s h i	yoshi	7 3 3 7	XMBZ	YSHI	37	37.Y.V 37.S.c 37.H.C 37.I.V	1.5 1.1 1.75 0.8	yoshi	0	5514
11285	Kakataibo	soul	b ë r u _ ñ u n s h i n	bëru_ñunshin	1 7 5 7 9 4 7 4 3 3 7 4	AXBZ_AXLMBYN	PERY_NYNSHIN	17	17.P.C 17.E.V 17.R.C 17.Y.V 17._._ 17.N.C 17.Y.V 17.N.c 17.S.c 17.H.C 17.I.V 17.N.c	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.1 1.1 1.75 1.3 0.8	bëru_ñunshin	0	5513
11710	Isconahua	soul	b e r o _ yo s h i n	bero_yoshin	1 7 5 7 9 7 3 3 7 4	AXBZ_XMBYN	PERU_YSHIN	15	15.P.C 15.E.V 15.R.C 15.U.V 15._._ 15.Y.V 15.S.c 15.H.C 15.I.V 15.N.c	2.0 1.5 1.75 0.8 0.0 1.5 1.1 1.75 1.3 0.8	bero_yoshin	0	5513
#
1363	Araona	sour	a p o z e	apoze	7 1 7 3 7	XBYBZ	APUSE	2	2.A.V 2.P.C 2.U.V 2.S.C 2.E.V	1.5 1.75 1.3 1.75 0.8	apoze	0	5529
1891	Cavinena	sour	b a s i d a	basi-da	1 7 3 7 1 7	AXBYBZ	PASITA	8	8.P.C 8.A.V 8.S.C 8.I.V 8.T.C 8.A.V	2.0 1.5 1.75 1.3 1.75 0.8	basida	0	5531
1892	Cavinena	sour	h a k o d a	hako-da	3 7 1 7 1 7	AXBYBZ	HAKUTA	8	8.H.C 8.A.V 8.K.C 8.U.V 8.T.C 8.A.V	2.0 1.5 1.75 1.3 1.75 0.8	hakoda	0	5537
2468	EseEjja	sour	s e s e	-sese	3 7 3 7	AXBZ	SESE	13	13.S.C 13.E.V 13.S.C 13.E.V	2.0 1.5 1.75 0.8	sese	0	5533
2929	HuarayoEseEjja	sour	k ia s e s e	kia-sese	1 7 3 7 3 7	AXBYBZ	KISESE	14	14.K.C 14.I.V 14.S.C 14.E.V 14.S.C 14.E.V	2.0 1.5 1.75 1.3 1.75 0.8	kiasese	0	5533
3489	Tacana	sour	s a h o d a	saho-da	3 7 3 7 1 7	AXBYBZ	SAHUTA	39	39.S.C 39.A.V 39.H.C 39.U.V 39.T.C 39.A.V	2.0 1.5 1.75 1.3 1.75 0.8	sahoda	0	5537
3490	Tacana	sour	t e b o d a	teboda	1 7 1 7 1 7	AXBYBZ	TEPUTA	39	39.T.C 39.E.V 39.P.C 39.U.V 39.T.C 39.A.V	2.0 1.5 1.75 1.3 1.75 0.8	teboda	0	5540
4000	Cashibo	sour	k a č a	kača	1 7 2 7	AXBZ	KACA	6	6.K.C 6.A.V 6.C.C 6.A.V	2.0 1.5 1.75 0.8	kača	0	5528
4485	Catuquina	sour	k a ṣ̌ a	kaṣ̌a	1 7 3 7	AXBZ	KASA	7	7.K.C 7.A.V 7.S.C 7.A.V	2.0 1.5 1.75 0.8	kaṣ̌a	1	5528
5790	ShipiboConibo	sour	β a t i r ia _ h ɨ n ɨ	βatiria_hɨnɨ	3 7 1 7 5 7 9 3 7 4 7	AXBYBZ_AXBZ	BATIRI_HINI	38	38.B.C 38.A.V 38.T.C 38.I.V 38.R.C 38.I.V 38._._ 38.H.C 38.I.V 38.N.C 38.I.V	2.0 1.5 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.75 0.8	βatiria_hɨnɨ	0	5536
5791	ShipiboConibo	sour	p aɨ	paɨ	1 7	AX	PA	38	38.P.C 38.A.V	2.0 1.5	paɨ	1	5539
5792	ShipiboConibo	sour	m o k a t i	mokati	4 7 1 7 1 7	AXBYBZ	MUKATI	38	38.M.C 38.U.V 38.K.C 38.A.V 38.T.C 38.I.V	2.0 1.5 1.75 1.3 1.75 0.8	mokati	0	5530
6392	Yaminahua	sour	k a č a	kača	1 7 2 7	AXBZ	KACA	41	41.K.C 41.A.V 41.C.C 41.A.V	2.0 1.5 1.75 0.8	kača	0	5528
6929	Amahuaca	sour	c a c h á	cachá	1 7 1 3 7	AXBCZ	CACHA	1	1.C.C 1.A.V 1.C.C 1.H.C 1.A.V	2.0 1.5 1.75 1.5 0.8	cachá	0	5528
7243	Capanahua	sour	m o c a n i	mocani	4 7 1 7 4 7	AXBYBZ	MUCANI	5	5.M.C 5.U.V 5.C.C 5.A.V 5.N.C 5.I.V	2.0 1.5 1.75 1.3 1.75 0.8	mocani	0	5530
7760	Chipaya	sour	x a r u	xaru	3 7 5 7	AXBZ	GARY	10	10.G.C 10.A.V 10.R.C 10.Y.V	2.0 1.5 1.75 0.8	xaru	1	5532
7761	Moseten	sour	p a š s i	pašsi	1 7 3 3 7	AXMBZ	PASSI	26	26.P.C 26.A.V 26.S.c 26.S.C 26.I.V	2.0 1.5 1.1 1.75 0.8	pašsi	0	5534
7762	Movima	sour	r a p i s n i	rapis-ni	5 7 1 7 3 4 7	AXBYBCZ	RAPISNI	27	27.R.C 27.A.V 27.P.C 27.I.V 27.S.C 27.N.C 27.I.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	rapisni	0	5535
10809	Sharanahua	sour	c a t s a	catsa	1 7 1 3 7	AXBCZ	CATSA	37	37.C.C 37.A.V 37.T.C 37.S.C 37.A.V	2.0 1.5 1.75 1.5 0.8	catsa	0	5528
10810	Sharanahua	sour	f o c a s h	focash	3 7 1 7 3 3	AXBYLN	BUCASH	37	37.B.C 37.U.V 37.C.C 37.A.V 37.S.c 37.H.c	2.0 1.5 1.75 1.3 1.1 0.8	focash	0	5538
11286	Kakataibo	sour	k a c h a	kacha	1 7 1 3 7	AXBCZ	KACHA	17	17.K.C 17.A.V 17.C.C 17.H.C 17.A.V	2.0 1.5 1.75 1.5 0.8	kacha	0	5528
11711	Isconahua	sour	k a c h a	kacha	1 7 1 3 7	AXBCZ	KACHA	15	15.K.C 15.A.V 15.C.C 15.H.C 15.A.V	2.0 1.5 1.75 1.5 0.8	kacha	0	5528
#
1458	Araona	speak	m i m i	mimi	4 7 4 7	AXBZ	MIMI	2	2.M.C 2.I.V 2.M.C 2.I.V	2.0 1.5 1.75 0.8	mimi	0	5542
1956	Cavinena	speak	k i s a r a t i ya	k-isara-ti-ya	1 7 3 7 5 7 1 7 7	AXBYBYBYZ	KISARATIY	8	8.K.C 8.I.V 8.S.C 8.A.V 8.R.C 8.A.V 8.T.C 8.I.V 8.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	kisaratiya	0	5545
2550	EseEjja	speak	m i m i	mimi-	4 7 4 7	AXBZ	MIMI	13	13.M.C 13.I.V 13.M.C 13.I.V	2.0 1.5 1.75 0.8	mimi	0	5542
2551	EseEjja	speak	w o w i	wowi-	6 7 6 7	AXBZ	WUWI	13	13.W.C 13.U.V 13.W.C 13.I.V	2.0 1.5 1.75 0.8	wowi	1	5555
2984	HuarayoEseEjja	speak	m i m i k w e	mimi-kwe	4 7 4 7 1 6 7	AXBYBCZ	MIMIKWE	14	14.M.C 14.I.V 14.M.C 14.I.V 14.K.C 14.W.C 14.E.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	mimikwe	0	5542
3578	Tacana	speak	m i m i	mimi-	4 7 4 7	AXBZ	MIMI	39	39.M.C 39.I.V 39.M.C 39.I.V	2.0 1.5 1.75 0.8	mimi	0	5542
3579	Tacana	speak	h a k i s a t i	ha-kisa-ti-	3 7 1 7 3 7 1 7	AXBYBYBZ	HAKISATI	39	39.H.C 39.A.V 39.K.C 39.I.V 39.S.C 39.A.V 39.T.C 39.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	hakisati	0	5558
4051	Cashibo	speak	β a n a t i	βana-ti	3 7 4 7 1 7	AXBYBZ	BANATI	6	6.B.C 6.A.V 6.N.C 6.A.V 6.T.C 6.I.V	2.0 1.5 1.75 1.3 1.75 0.8	βanati	0	5544
4052	Cashibo	speak	ɲ oi	ɲoi-	4 7	AX	NU	6	6.N.C 6.U.V	2.0 1.5	ɲoi	0	5553
4543	Catuquina	speak	β a n a	βana-	3 7 4 7	AXBZ	BANA	7	7.B.C 7.A.V 7.N.C 7.A.V	2.0 1.5 1.75 0.8	βana	1	5544
5107	Chacobo	speak	o k a	oka	7 1 7	XBZ	UKA	9	9.U.V 9.K.C 9.A.V	1.5 1.75 0.8	oka	0	5546
5108	Chacobo	speak	č a n i	čani-	2 7 4 7	AXBZ	CANI	9	9.C.C 9.A.V 9.N.C 9.I.V	2.0 1.5 1.75 0.8	čani	0	5554
5109	Chacobo	speak	yoa	yoa-	7	X	Y	9	9.Y.V	1.5	yoa	0	5557
5894	ShipiboConibo	speak	a t i	ati	7 1 7	XBZ	ATI	38	38.A.V 38.T.C 38.I.V	1.5 1.75 0.8	ati	1	5544
5895	ShipiboConibo	speak	yoyo	yoyo	7	X	Y	38	38.Y.V	1.5	yoyo	0	5557
5896	ShipiboConibo	speak	yoi	yoi-	7	X	Y	38	38.Y.V	1.5	yoi	0	5557
5897	ShipiboConibo	speak	t o t o _ i t i	toto_iti	1 7 1 7 9 7 1 7	AXBZ_XBZ	TUTU_ITI	38	38.T.C 38.U.V 38.T.C 38.U.V 38._._ 38.I.V 38.T.C 38.I.V	2.0 1.5 1.75 0.8 0.0 1.5 1.75 0.8	toto_iti	0	5559
