ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	COGIDS	ALIGNMENT	AUTOCOGID
2480	ShipiboConibo	say	yoi-ti	yoi-ti	j o i t i	None	5703		- - j o - i + t i	3227
3001	Yaminahua	say	yoi-kĩ	yoi-kĩ	j o i k ĩ	None	5704		- - j o - i + - k ĩ	3227
3374	Amahuaca	say	yóhiquín	yóhiquín	j ó/o ʔ i	None	5702		- - j ó/o ʔ i	3227
4130	Capanahua	say	yohiquin, hahquin	yohiquin	j o ʔ i	None	5702		j o ʔ i	3227
4131	Capanahua	say	yohiquin, hahquin	hahquin	ʔ a.ʔ	None	5710		ʔ a ʔ	3231
4813	Moseten	say	he'yaki	he'yaki	h e j a k i	None	5705		h e j - - a + k i	3227
4814	Movima	say	han-kʷa	han-kʷa	h a n kʷ a	None	3277		h a n + kʷ a	3234
5398	Matses	say	que	que	k e	None	687		k e	3229
5871	Sharanahua	say	iqui	iqui	i k i	None	768		i k i	3229
6084	Sharanahua	say	huai	huai	w a i	None	3733		w a i	3235
6462	Kakataibo	say	kati	kati	k a t i	None	696		k a + t i	3229
6463	Kakataibo	say	kiti	kiti	k i t i	None	4322		k i t i	3229
7423	Chipaya	say	khiy-z	khiy-z	kʰ i j	None	3735		kʰ i j	3232
8239	Cavinena	say	ju	ju	h u	None	5702		- - - - h u	3231
8447	Tacana	say	a, pu	a	a	None	3276		a	3228
8448	Tacana	say	a, pu	pu	p u	None	5711		p u	3233
9128	Tsimane	say	yi	yi	j i	None	619		j i	3227
9579	Chacobo	say	iqui	iqui	i k i	None	768		i k i	3229
9850	Araona	say	a	a	a	None	1307		a	3228
10303	Kaxarari	say	ɦɯjaˈɦi	ɦɯjaˈɦi	ɦ ɯ j a ɦ i	None	5702		ɦ ɯ j a ɦ i	3227
238	EseEjja	scrape	ɗiʔi-	ɗiʔi-	ɗ i ʔ i	None	5660		ɗ i ʔ i	3240
738	HuarayoEseEjja	scrape	kwea-sio-kwe	kwea-sio-kwe	kʷ e a s i o	None	5718		kʷ e a + s i o	3241
1154	Cashibo	scrape	tɨrɨ-ti	tɨrɨ-ti	t ɨ r ɨ t i	None	5660		t ɨ r ɨ + t i	3237
1592	Catuquina	scrape	wɨša-	wɨša-	w ɨ ʂ a	None	5714		w ɨ ʂ a	3236
2128	ShipiboConibo	scrape	wɨṣ̌ati	wɨṣ̌ati	w ɨ ʂ a t i	None	5715		w ɨ ʂ a + t i	3236
2719	Yaminahua	scrape	βɨṣ̌a-kĩ	βɨṣ̌a-kĩ	β ɨ ʂ a k ĩ	None	5716		β ɨ ʂ a + - k ĩ	3236
3453	Amahuaca	scrape	nízaquín, xótoquín	nízaquín	n í/i s a	None	1322		n í/i s a	3236
3454	Amahuaca	scrape	nízaquín, xótoquín	xótoquín	ʂ ó/o t o	None	5712		ʂ ó/o t o	3236
4070	Capanahua	scrape	xaxaquin, raxquiquin	xaxaquin	ʂ a ʂ a	None	1318		ʂ a ʂ a	3236
4071	Capanahua	scrape	xaxaquin, raxquiquin	raxquiquin	r a ʂ k i	None	1310		r a ʂ k i	3237
4815	Moseten	scrape	šukera'kis	šukera'kis	ʃ u k e r a k i s	None	1323		ʃ u k e + r a k i s	3243
4816	Movima	scrape	ɓoɬ-na	ɓoɬ-na	ɓ o ɬ n a	None	5720		ɓ o ɬ + n a	3244
5550	Matses	scrape	nis	nis	n i s	None	1322		n i s -	3242
5551	Matses	scrape	nic	nic	n i k	None	5717		n i k	3242
6102	Sharanahua	scrape	fushai	fushai	β ɨ ʃ a.i	None	5714		β ɨ ʃ a.i	3236
6464	Kakataibo	scrape	raishti	raishti	ɾ a i ʃ t i	None	1333		ɾ a i ʃ + t i	3237
6465	Kakataibo	scrape	xakiti	xakiti	ʂ a k i t i	None	401		ʂ a k i + t i	3236
6878	Isconahua	scrape	raweh	raweh	ɾ a w ɨ h	None	5719		ɾ a w ɨ h	3237
7387	Chipaya	scrape	ikh-z, chhir-z	ikh-z	i kʰ	None	2674		- i kʰ	3239
7388	Chipaya	scrape	ikh-z, chhir-z	chhir-z	tʃʰ i r	None	1297		tʃʰ i r	3238
8801	Tacana	scrape	tadhi	tadhi	t a ð i	None	5660		t a ð i	3245
9264	Tsimane	scrape	q̂ueyaqui	q̂ueyaqui	kʰ e	None	5718		kʰ e -	3246
9544	Chacobo	scrape	chorohaina	chorohaina	tʃ o r o	None	5713		tʃ o r o	3238
9963	Araona	scrape	dede	dede	d e d e	None	5660		d e d e	3237
456	EseEjja	see	ɓa-nahe	ɓa-nahe	ɓ a	None	5774		ɓ a	3248
895	HuarayoEseEjja	see	ba-kwe	ba-kwe	b a	None	5774		b a	3248
1324	Cashibo	see	is-ti	is-ti	i s t i	None	5780		- i s + t i	3247
1781	Catuquina	see	oĩ-	oĩ-	o ĩ	None	5773		- o ĩ	3250
2385	ShipiboConibo	see	oĩ-ti	oĩ-ti	o ĩ t i	None	5773		- o ĩ + t i	3250
2386	ShipiboConibo	see	histi	histi	h i s t i	None	5780		h i s + t i	3247
2937	Yaminahua	see	õi-kĩ	õi-kĩ	õ i k ĩ	None	5773		- õ i + - k ĩ	3250
3336	Amahuaca	see	hiinhí	hiinhí	ʔ i i.n	None	5773		ʔ i i.n	3247
3776	Capanahua	see	meraquin, jisquin	meraquin	m ɨ r a	None	5779		m ɨ r a	3249
3777	Capanahua	see	meraquin, jisquin	jisquin	h i s	None	5780		h i s	3247
4817	Moseten	see	ka'be	ka'be	k a b e	None	2751		k a b e	3252
4818	Movima	see	ɗe-wah-na	ɗe-wah-na	ɗ e w a h n a	None	2750		ɗ e + w a h + n a	3253
5399	Matses	see	is	is	i s	None	5780		- i s	3247
5872	Sharanahua	see	oin	oin	u i.n	None	5773		- u i.n	3250
6466	Kakataibo	see	isti	isti	i s t i	None	5780		- i s + t i	3247
6879	Isconahua	see	oin	oin	o i.n	None	5773		- o i.n	3250
7345	Chipaya	see	cher-z	cher-z	tʃ e r	None	2749		tʃ e r	3251
8083	Cavinena	see	ba	ba	b a	None	5774		b a	3248
8467	Tacana	see	ba	ba	b a	None	5774		b a	3248
8976	Tsimane	see	cávaqui	cávaqui	k ã ʋ	None	2751		k ã ʋ -	3252
9624	Chacobo	see	jis-haina	jis-haina	h i s	None	5780		h i s	3247
9892	Araona	see	ba	ba	b a	None	5774		b a	3248
274	EseEjja	seed	e'soʔ	e'soʔ	s o.ʔ	None	3208		s o.ʔ	3254
766	HuarayoEseEjja	seed	e-'so	e-'so	s o	None	3208		s o	3254
1188	Cashibo	seed	βɨru	βɨru	β ɨ r u	None	4695		β ɨ - + r u	3255
1626	Catuquina	seed	hɨšɨ	hɨšɨ	h ɨ ʂ ɨ	None	5785		( h ) ɨ ʂ ɨ	3254
2167	ShipiboConibo	seed	βɨro	βɨro	β ɨ r o	None	4695		β ɨ - + r o	3255
2760	Yaminahua	seed	ɨṣ̌ɨ	ɨṣ̌ɨ	ɨ ʂ ɨ	None	5785		( - ) ɨ ʂ ɨ	3254
3137	Amahuaca	seed	juxú	juxú	h ɨ ʂ ɨ	None	5785		( h ) ɨ ʂ ɨ	3254
3552	Capanahua	seed	bero	bero	β ɨ r o	None	4695		β ɨ - + r o	3255
4819	Moseten	seed	we	we	w e	None	4684		w e -	3257
4820	Moseten	seed	be	be	b e	None	4684		b e -	3257
4821	Movima	seed	ɗiɗin-kʷa	ɗiɗin-kʷa	ɗ i ɗ i n kʷ a	None	4163		ɗ i ɗ i n + kʷ a	3258
5400	Matses	seed	ëʂë	ëʂë	ɨ ʂ ɨ	None	5785		( - ) ɨ ʂ ɨ	3254
5873	Sharanahua	seed	ushu	ushu	ɨ ʃ ɨ	None	5785		( - ) ɨ ʃ ɨ	3254
6467	Kakataibo	seed	ëxë	ëxë	ɨ ʂ ɨ	None	5785		( - ) ɨ ʂ ɨ	3254
7221	Chipaya	seed	muhu	muhu	m u h u	None	1511		m u h u	3256
8590	Tacana	seed	e-jaja	e-jaja	h a h a	None	3016		h a + h a	3254
9397	Tsimane	seed	vej	vej	ʋ e.h	None	4684		ʋ e.h	3257
9478	Chacobo	seed	bëro	bëro	β ɨ r o	None	4695		β ɨ - + r o	3255
10056	Araona	seed	jaja	jaja	h a h a	None	3017		h a + h a	3254
360	EseEjja	seize	iɲa-	iɲa-	i ɲ a	None	5789		- i ɲ a	3261
825	HuarayoEseEjja	seize	i'ɲa-kwe	i'ɲa-kwe	i ɲ a	None	5789		- i ɲ a	3261
1256	Cashibo	seize	ṣ̌ɨɲu-ti	ṣ̌ɨɲu-ti	ʂ ɨ ɲ u t i	None	5790		ʂ ɨ ɲ u + t i	3259
1700	Catuquina	seize	aṣ̌i-	aṣ̌i-	a tʃ i	None	1316		- a tʃ - i	3260
2262	ShipiboConibo	seize	c̷oma-ti	c̷oma-ti	ts o m a t i	None	5791		ts o m a + t i	3260
2263	ShipiboConibo	seize	yatãti	yatãti	j a t ã t i	None	5793		j a - t ã - + t i	3260
2843	Yaminahua	seize	ači-kĩ	ači-kĩ	a tʃ i k ĩ	None	1316		- a tʃ - i + - k ĩ	3260
4824	Moseten	seize	'taphe	'taphe	t a pʰ e	None	2007		t a pʰ e	3264
4825	Movima	seize	wai-pa	wai-pa	w ai p a	None	2792		w ai + p a	3264
5401	Matses	seize	bed	bed	b e d	None	2008		b e d	3263
5874	Sharanahua	seize	achi	achi	a tʃ i	None	1316		- a tʃ - i	3260
5875	Sharanahua	seize	tsomai	tsomai	ts u m a i	None	5792		ts u m a + - i	3260
6468	Kakataibo	seize	tuinti	tuinti	t ɯ i n t i	None	2002		t ɯ i n + t i	3262
6469	Kakataibo	seize	xëñuti	xëñuti	ʂ ɨ ɲ ɯ t i	None	5790		ʂ ɨ ɲ ɯ + t i	3259
367	EseEjja	sell	sosekia-	sosekia-	s o s e k i a	None	2062		s o s e k i a	3269
368	EseEjja	sell	xakiaki-	xakiaki-	x a k i a k i	None	5799		x a k i a + k i	3269
830	HuarayoEseEjja	sell	kia-kwe	kia-kwe	k i a	None	3397		k i a	3269
1704	Catuquina	sell	hɨnɨ-	hɨnɨ-	h ɨ n ɨ	None	5797		h ɨ n ɨ -	3266
2269	ShipiboConibo	sell	maromati	maromati	m a r o m a t i	None	1401		m a r o + m a + t i	3265
2270	ShipiboConibo	sell	maroti	maroti	m a r o t i	None	1400		m a r o + t i	3265
2848	Yaminahua	sell	inã-kĩ	inã-kĩ	i n ã k ĩ	None	4028		- i n ã - + - k ĩ	3266
2849	Yaminahua	sell	mini-kĩ	mini-kĩ	m i n i k ĩ	None	2014		m i n i + - k ĩ	3266
3402	Amahuaca	sell	mároquín	mároquín	m á/a r o	None	1400		m á/a r o	3265
3755	Capanahua	sell	maromaquin	maromaquin	m a r o m a	None	1401		m a r o + m a	3265
4826	Moseten	sell	'himikai	'himikai	h i m i k a i	None	5797		h i m i + k a i	3270
4827	Movima	sell	rim-a-ɬe	rim-a-ɬe	r i m a ɬ e	None	1410		r i m + a + ɬ e	3271
5402	Matses	sell	mene	mene	m e n e	None	2014		m e n e	3266
6470	Kakataibo	sell	maruti	maruti	m a ɾ ɯ t i	None	1400		m a ɾ ɯ + t i	3265
7661	Chipaya	sell	tuy-z	tuy-z	t u j	None	5796		t u j	3268
8266	Cavinena	sell	katyati	katyati	k a tʲ a t i	None	5795		k a tʲ a + t i	3267
8685	Tacana	sell	iru	iru	i ɾ u	None	5798		i ɾ u	3272
9133	Tsimane	sell	ji’mincaqui	ji’mincaqui	h i.ʔ m i n	None	5797		h i.ʔ m i n	3270
9578	Chacobo	sell	iniahaina	iniahaina	i n ia	None	4028		- i n ia -	3266
354	EseEjja	send	woohea-ka	woohea-ka	w o o h e a k a	None	5809		w o o h e a + k a	3279
355	EseEjja	send	yemeena	yemeena	j e m e e n a	None	1964		j e m e e n a	3283
1695	Catuquina	send	yono-	yono-	j o n o	None	1965		j o n o	3276
2255	ShipiboConibo	send	βɨmati	βɨmati	β ɨ m a t i	None	1642		β ɨ + m a + t i	3280
2256	ShipiboConibo	send	raãti	raãti	r a ã t i	None	5805		r a ã - + t i	3275
2257	ShipiboConibo	send	yoiti	yoiti	j o i t i	None	1963		j o i + t i	3276
2836	Yaminahua	send	βo-ma-kĩ	βo-ma-kĩ	β o m a k ĩ	None	5812		β o + m a + - k ĩ	3280
2837	Yaminahua	send	βɨ-ma-kĩ	βɨ-ma-kĩ	β ɨ m a k ĩ	None	1642		β ɨ + m a + - k ĩ	3280
3214	Amahuaca	send	níchinquín	níchinquín	n í/i tʃ i n	None	5802		n í/i tʃ i n	3273
3934	Capanahua	send	raanquin	raanquin	r a a n	None	5804		r a a n	3275
4828	Moseten	send	hu'teʔ	hu'teʔ	h u t e.ʔ	None	5810		h u t e.ʔ	3276
4829	Movima	send	ho-paye-na	ho-paye-na	h o p a j e n a	None	5811		h o + p a j e + n a	3278
5642	Sharanahua	send	fomai	fomai	β u m a i	None	5812		β u + m a + - i	3280
5643	Sharanahua	send	nichi	nichi	n i tʃ i	None	5802		n i tʃ i -	3273
7044	Kakataibo	send	xuti	xuti	ʂ ɯ t i	None	1969		ʂ ɯ + t i	3276
7300	Chipaya	send	apa-y-z, khit-z	apa-y-z	a p a j	None	5806		a p a + j	3278
7301	Chipaya	send	apa-y-z, khit-z	khit-z	kʰ i t	None	1966		kʰ i t	3282
8284	Cavinena	send	kwadisha	kwadisha	kʷ a d i ʃ a	None	1967		kʷ a d i ʃ a	3277
8486	Tacana	send	beitu	beitu	b e i t u	None	1960		b e i t u	3281
9139	Tsimane	send	ji’tuyaqui	ji’tuyaqui	h i.ʔ t ɨ	None	5810		h i.ʔ t ɨ	3276
9755	Chacobo	send	raahaina	raahaina	r a a	None	5804		r a a -	3275
10040	Araona	send	ilo	ilo	i l o	None	5803		i l o	3274
386	EseEjja	separate	iyape'e-	iyape'e-	i j a p e	None	5821		i j a p e	3289
845	HuarayoEseEjja	separate	yaxe-kwe	yaxe-kwe	j a x e	None	2189		j a x e	3289
1721	Catuquina	separate	paška-	paška-	p a ʂ k a	None	5819		p a ʂ k a	3286
2299	ShipiboConibo	separate	ṣ̌ɨča	ṣ̌ɨča	ʂ ɨ tʃ a	None	5824		ʂ ɨ tʃ a	3292
2865	Yaminahua	separate	paṣ̌ka-kĩ	paṣ̌ka-kĩ	p a ʂ k a k ĩ	None	5820		p a ʂ k a + - k ĩ	3286
4017	Capanahua	separate	teresahquin, mequequin	teresahquin	t ɨ r ɨ s a.ʔ	None	2167		t ɨ r ɨ s a ʔ	3285
4018	Capanahua	separate	teresahquin, mequequin	mequequin	m ɨ k ɨ	None	2190		m ɨ k ɨ	3287
4830	Moseten	separate	pareyu'taksi	pareyu'taksi	p a r e j u t a k s i	None	5212		p a - r e + j u t a k s i	3291
4831	Movima	separate	sotah-na	sotah-na	s o t a h n a	None	2192		s o t a h + n a	3292
5403	Matses	separate	danes	danes	d a n e s	None	5822		d a n e s	3290
5876	Sharanahua	separate	cuhuashnucui	cuhuashnucui	k ɨ w a ʃ n ɨ k ɨ i	None	5825		k ɨ w a ʃ + n ɨ k ɨ i	3293
7545	Chipaya	separate	qhoq-z, hal-ji-z	qhoq-z	qʰ o q	None	2191		qʰ o q	3288
7546	Chipaya	separate	qhoq-z, hal-ji-z	hal-ji-z	h a l x i	None	5827		h a l + x i	3295
7871	Chacobo	separate	aquëhaina	aquëhaina	a k ɨ	None	2168		a k ɨ	3287
8705	Tacana	separate	jemi-dera	jemi-dera	h e m i d e ɾ a	None	5826		h e m i + d e ɾ a	3294
9234	Tsimane	separate	párejtaqui, ji’micdaqui	párejtaqui	p ã r e.h t	None	2906		p ã r e.h + t	3291
9235	Tsimane	separate	párejtaqui, ji’micdaqui	ji’micdaqui	h i.ʔ m i k d	None	5828		h i.ʔ m i k d	3294
10210	Araona	separate	zilo	zilo	ɽ i l o	None	5818		ɽ i l o	3284
259	EseEjja	sew	soko-	soko-	s o k o	None	5835		s o k o	3298
758	HuarayoEseEjja	sew	soto-kwe	soto-kwe	s o t o	None	5835		s o t o	3298
1172	Cashibo	sew	kɨṣ̌ɨ-	kɨṣ̌ɨ-	k ɨ ʂ ɨ	None	5829		- k ɨ - ʂ ɨ	3296
1173	Cashibo	sew	ʔunu-ti	ʔunu-ti	ʔ u n u t i	None	5832		ʔ u n u + t i	3299
1612	Catuquina	sew	šɨwa-	šɨwa-	ʂ ɨ w a	None	880		ʂ ɨ w a	3296
2152	ShipiboConibo	sew	kɨṣ̌ɨ-ti	kɨṣ̌ɨ-ti	k ɨ ʂ ɨ t i	None	5830		- k ɨ - ʂ ɨ + t i	3296
2742	Yaminahua	sew	kiši βa-kĩ	kiši βa-kĩ	k i ʃ i β a k ĩ	None	5829		- k i - ʃ i + β a + - k ĩ	3296
3373	Amahuaca	sew	cúxuquín	cúxuquín	k ɨ ʂ ɨ	None	5829		- k ɨ - ʂ ɨ	3296
3908	Capanahua	sew	quehxequin, rechíquin	quehxequin	k ɨ.ʔ ʂ ɨ	None	5829		k ɨ ʔ ʂ ɨ	3296
3909	Capanahua	sew	quehxequin, rechíquin	rechíquin	r ɨ tʃ i	None	1438		r ɨ tʃ i	3304
4832	Moseten	sew	dʸi'baki	dʸi'baki	dʲ i b a k i	None	883		dʲ i b a + k i	3301
4833	Movima	sew	sita-ʔoh	sita-ʔoh	s i t a ʔ o h	None	1437		s i t a + ʔ o h	3302
5404	Matses	sew	tusca	tusca	t u s k a	None	5834		t u s k a	3300
5877	Sharanahua	sew	icushui	icushui	i k ɨ ʃ ɨ i	None	5831		i k ɨ - ʃ ɨ + - i	3296
6471	Kakataibo	sew	'unuti	'unuti	ʔ ɯ n ɯ t i	None	5832		ʔ ɯ n ɯ + t i	3299
6880	Isconahua	sew	hewai	hewai	h ɨ w a i	None	882		h ɨ w a + - i	3296
7717	Chipaya	sew	zhkuu-z	zhkuu-z	ʐ k uː	None	1431		ʐ k uː	3298
8410	Cavinena	sew	tutsu	tutsu	t u ts u	None	5833		t u ts u	3297
8784	Tacana	sew	rusu	rusu	ɾ u s u	None	1435		ɾ u s u	3297
9311	Tsimane	sew	so’taqui	so’taqui	s o.ʔ t	None	5835		s o.ʔ t -	3303
9752	Chacobo	sew	quëshahaina	quëshahaina	k ɨ ʃ a	None	5829		- k ɨ - ʃ a	3296
23	EseEjja	shade	e-šawa	e-šawa	ʃ a w a	None	5838		ʃ a w a ( - )	3310
24	EseEjja	shade	e-axaɲa	e-axaɲa	a x a ɲ a	None	1759		a x a ɲ a	3315
580	HuarayoEseEjja	shade	e-šawa	e-šawa	ʃ a w a	None	5838		ʃ a w a ( - )	3310
975	Cashibo	shade	tupɨ̃	tupɨ̃	t u p ɨ̃	None	5839		t u p ɨ̃ -	3307
1416	Catuquina	shade	βari pãtɨ-ʔɨ	βari pãtɨ-ʔɨ	β a r i p ã t ɨ ʔ ɨ	None	4090		β a r i ( - - ) + p ã t ɨ + ʔ ɨ	3308
1417	Catuquina	shade	βari-ma	βari-ma	β a r i m a	None	4096		β a r i ( - - ) + m a	3308
1886	ShipiboConibo	shade	ota	ota	o t a	None	5837		- o t a	3305
1887	ShipiboConibo	shade	βɨi	βɨi	β ɨ i	None	1935		β ɨ i	3317
1888	ShipiboConibo	shade	kaya	kaya	k a j a	None	5843		k a j a	3318
1889	ShipiboConibo	shade	wɨa	wɨa	w ɨ a	None	2508		w ɨ a	3319
2528	Yaminahua	shade	mãta tõka	mãta tõka	m ã t a t õ k a	None	1741		m ã t a + t õ k a	3316
3321	Amahuaca	shade	hóta	hóta	ʔ ó/o t a	None	5837		ʔ ó/o t a	3305
3662	Capanahua	shade	hota	hota	ʔ o t a	None	5837		ʔ o t a	3305
4834	Moseten	shade	o'ɲom	o'ɲom	o ɲ o m	None	5842		o ɲ o m	3312
4835	Movima	shade	laɓa-yas	laɓa-yas	l a ɓ a j a s	None	1618		l a ɓ a + j a s	3313
5405	Matses	shade	mayan	mayan	m a j a n	None	2635		m a j a n	3311
5406	Matses	shade	sauan	sauan	s a w a n	None	5838		s a w a ( n )	3310
6472	Kakataibo	shade	tupën	tupën	t ɯ p ɨ n	None	5839		t ɯ p ɨ n	3307
7150	Sharanahua	shade	ihuati	ihuati	i w a t i	None	2227		i w a - + t i	3314
7734	Chipaya	shade	ziwza	ziwza	z i w z a	None	668		z i w z a -	3310
8072	Cavinena	shade	aputa	aputa	a p u t a	None	2490		a p u + t a	3305
8804	Tacana	shade	tanana	tanana	t a n a n a	None	1768		t a n a n a	3315
9220	Tsimane	shade	onom’	onom’	o n o m.ʔ	None	5842		o n o m.ʔ	3312
9798	Chacobo	shade	tëbaquishi	tëbaquishi	t ɨ β a k i ʃ i	None	5840		t ɨ β a k i ʃ i	3309
10208	Araona	shade	zeti shama	zeti shama	ɽ e t i ʃ a m a	None	391		- ɽ e t i + ʃ a m a ( - )	3306
324	EseEjja	shake	peo-peo-	peo-peo-	p e o p e o	None	1054		p e o + p e o	3325
800	HuarayoEseEjja	shake	kwi-kaka-kwe	kwi-kaka-kwe	kʷ i k a k a	None	5852		kʷ i + k a k a	3326
801	HuarayoEseEjja	shake	xeti-ixaxa-kwe	xeti-ixaxa-kwe	x e t i i x a x a	None	5291		x e t i + i x a x a	3335
1228	Cashibo	shake	taka-ti	taka-ti	t a k a t i	None	859		t a k a + t i	3320
1665	Catuquina	shake	sakõ-	sakõ-	s a k õ	None	1349		s a k õ	3320
2217	ShipiboConibo	shake	pɨrɨ̃ ati	pɨrɨ̃ ati	p ɨ r ɨ̃ a t i	None	5908		p ɨ r - - ɨ̃ + a t i	3330
2218	ShipiboConibo	shake	šakõ-ti	šakõ-ti	ʃ a k õ t i	None	1349		ʃ a k õ + t i	3320
2219	ShipiboConibo	shake	yakia-ti	yakia-ti	j a k i a t i	None	2328		j a k i a + t i	3320
2810	Yaminahua	shake	taa taa aki	taa taa aki	t a a t a a a k i	None	5849		t a a + t a a + - a k i	3320
2811	Yaminahua	shake	takɨ takɨš aki	takɨ takɨš aki	t a k ɨ t a k ɨ ʃ a k i	None	1229		t a k ɨ + t a k ɨ + - a k i	3320
3483	Amahuaca	shake	taríquin, vánahí	taríquin	t a r í/i k i n	None	5909		t a r í/i - + k i n	3320
3484	Amahuaca	shake	taríquin, vánahí	vánahí	β á/a n a	None	5382		β á/a n a	3333
4072	Capanahua	shake	xayanquin	xayanquin	ʂ a j a n	None	5847		ʂ a j a n	3322
4836	Moseten	shake	kafuɲ'yeʔ	kafuɲ'yeʔ	k a f u ɲ j e.ʔ	None	5854		k a f u ɲ j e.ʔ	3328
4837	Movima	shake	lirih-na	lirih-na	l i r i h n a	None	5855		l i r i h + n a	3329
5878	Sharanahua	shake	tacatacashaqui	tacatacashaqui	t a k a t a k a ʃ a k i	None	860		t a k a + t a k a + ʃ a + k i	3320
5879	Sharanahua	shake	tataqui	tataqui	t a t a k i	None	5845		- t a t a + k i	3320
6473	Kakataibo	shake	ratakati	ratakati	ɾ a t a k a t i	None	5844		- ɾ a t a + k a t i	3320
6474	Kakataibo	shake	shaíkati	shaíkati	ʃ a.i k a t i	None	5848		ʃ a.i k a + t i	3320
6881	Isconahua	shake	payapaya	payapaya	p a j a p a j a	None	5853		p a j a + p a j a	3327
7647	Chipaya	shake	tsat-z	tsat-z	ts a t	None	2446		ts a t	3324
8184	Cavinena	shake	itata, wisha	itata	i t a t a	None	5844		i t a t a	3320
8185	Cavinena	shake	itata, wisha	wisha	w i ʃ a	None	1411		w i ʃ a	3334
8748	Tacana	shake	patara, ria	patara	p a t a ɾ a	None	5851		p a t a ɾ a	3331
8749	Tacana	shake	patara, ria	ria	ɾ i a	None	5846		ɾ i a	3321
9308	Tsimane	shake	sijsijyequi	sijsijyequi	s.i h s i.h j e k i	None	5856		s i h + s i h + j e + k i	3332
9680	Chacobo	shake	nëbohaina	nëbohaina	n ɨ β o	None	5850		n ɨ β o	3323
10087	Araona	shake	lia	lia	l i a	None	5846		l i a	3321
473	EseEjja	sharp	-šexi	-šexi	ʃ e x i	None	3363		ʃ e x i	3338
474	EseEjja	sharp	išio-	išio-	i ʃ i o	None	3356		i ʃ i o	3336
913	HuarayoEseEjja	sharp	kia-hewi	kia-hewi	k i a h e w i	None	5862		k i a + h e w i	3339
1335	Cashibo	sharp	kʷɨno-	kʷɨno-	kʷ ɨ n o	None	5857		kʷ ɨ + n o	3336
1797	Catuquina	sharp	kɨwã	kɨwã	k ɨ w ã	None	5860		k ɨ + w ã	3337
2412	ShipiboConibo	sharp	kɨ̃-šo	kɨ̃-šo	k ɨ̃ ʃ o	None	5857		k ɨ̃ + ʃ o	3336
2954	Yaminahua	sharp	iškia	iškia	i ʃ k i a	None	5861		i ʃ k i a	3337
3325	Amahuaca	sharp	cunó	cunó	k ɨ n ó/o	None	5858		k ɨ + n ó/o	3336
3918	Capanahua	sharp	queno	queno	k ɨ n o	None	5858		k ɨ + n o	3336
4838	Moseten	sharp	mo'taksi	mo'taksi	m o t a k s i	None	5863		m o t a k s i	3340
4839	Movima	sharp	pe-res-ni	pe-res-ni	p e r e s n i	None	5864		p e + r e s + n i	3341
5880	Sharanahua	sharp	cuhuan	cuhuan	k ɨ w a.n	None	5860		k ɨ + w a.n	3337
5881	Sharanahua	sharp	cuno	cuno	k ɨ n u	None	5858		k ɨ + n u	3336
6475	Kakataibo	sharp	kuënukë	kuënukë	k ɯɨ n ɯ k ɨ	None	5857		k ɯɨ + n ɯ k ɨ	3336
6882	Isconahua	sharp	kenoa	kenoa	k ɨ n o a	None	5859		k ɨ + n o + a	3336
8290	Cavinena	sharp	kweru	kweru	kʷ e r u	None	5857		kʷ e + r u	3336
8765	Tacana	sharp	quejuda	quejuda	k e h u d a	None	5865		k e h u + d a	3342
3069	Amahuaca	sharpen (something)	cúnoquín	cúnoquín	k ɨ n o	None	5866		k ɨ n o	3343
3919	Capanahua	sharpen (something)	quenoquin, xexquiquin	quenoquin	k ɨ n o	None	5866		k ɨ n o	3343
3920	Capanahua	sharpen (something)	quenoquin, xexquiquin	xexquiquin	ʂ ɨ ʂ k i	None	5872		ʂ ɨ ʂ k i	3349
7042	Kakataibo	sharpen (something)	xëtoti	xëtoti	ʂ ɨ t ɤ t i	None	5870		ʂ ɨ t ɤ + t i	3347
7074	Matses	sharpen (something)	cuëno	cuëno	kʷ ɨ n o	None	5866		kʷ ɨ n o	3343
7137	Sharanahua	sharpen (something)	cunoi, ishqui	cunoi	k ɨ n u i	None	5867		k ɨ n u + - i	3343
7138	Sharanahua	sharpen (something)	cunoi, ishqui	ishqui	i ʃ k i	None	2945		i ʃ + k i	3349
7199	Chipaya	sharpen (something)	hat-z	hat-z	h a t	None	5869		h a t	3346
7763	Isconahua	sharpen (something)	keno	keno	k ɨ n o	None	5866		k ɨ n o	3343
7861	Tacana	sharpen (something)	racua	racua	ɾ a kʷ a	None	5868		ɾ a kʷ a	3344
7921	Chacobo	sharpen (something)	quënohaina	quënohaina	k ɨ n o	None	5866		k ɨ n o	3343
7978	Araona	sharpen (something)	lacua	lacua	l a kʷ a	None	5868		l a kʷ a	3344
8291	Cavinena	sharpen (something)	kwerutura	kwerutura	kʷ e r u t u r a	None	5866		kʷ e r u + t u r a	3345
9190	Tsimane	sharpen (something)	motaqui	motaqui	m o t	None	5871		m o t	3348
458	EseEjja	shine	hihi-nahe	hihi-nahe	h i h i	None	5122		h i ( h i - - - )	3355
897	HuarayoEseEjja	shine	sio-kwe	sio-kwe	s i o	None	2762		s i o	3356
1325	Cashibo	shine	i'ču-ti	i'ču-ti	i tʃ u t i	None	2761		i tʃ u + t i	3352
1783	Catuquina	shine	hota-	hota-	h o t a	None	5873		h o t a	3352
2388	ShipiboConibo	shine	hoɨti	hoɨti	h o ɨ t i	None	3280		h o ɨ t i	3352
